l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new
801170.SI,交通运输,801179.SI,铁路公路,851731.SI,高速公路,001965.SZ,招商公路,20171221,,Y
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,603890.SH,春秋电子,20171208,,Y
801140.SI,轻工制造,801142.SI,家居用品,851438.SI,定制家居,300616.SZ,尚品宅配,20170214,,Y
801030.SI,基础化工,801034.SI,化学制品,850337.SI,民爆制品,002917.SZ,金奥博,20171208,,Y
801150.SI,医药生物,801155.SI,中药Ⅱ,851521.SI,中药Ⅲ,002864.SZ,盘龙药业,20171108,,Y
801770.SI,通信,801102.SI,通信设备,851027.SI,其他通信设备,300711.SZ,广哈通信,20171030,,Y
801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,300721.SZ,怡达股份,20171108,,Y
801880.SI,汽车,801093.SI,汽车零部件,850923.SI,底盘与发动机系统,603161.SH,科华控股,20171208,,Y
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,300735.SZ,光弘科技,20171220,,Y
801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,002916.SZ,深南电路,20171208,,Y
801880.SI,汽车,801093.SI,汽车零部件,850923.SI,底盘与发动机系统,300733.SZ,西菱动力,20171208,,Y
801740.SI,国防军工,801741.SI,航天装备Ⅱ,857411.SI,航天装备Ⅲ,300722.SZ,新余国科,20171108,,Y
801140.SI,轻工制造,801142.SI,家居用品,851491.SI,其他家居用品,300729.SZ,乐歌股份,20171121,,Y
801120.SI,食品饮料,801127.SI,饮料乳品,851243.SI,乳品,002910.SZ,庄园牧场,20171030,,Y
801160.SI,公用事业,801163.SI,燃气Ⅱ,851631.SI,燃气Ⅲ,600903.SH,贵州燃气,20171030,,Y
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,603278.SH,大业股份,20171108,,Y
801770.SI,通信,801102.SI,通信设备,851024.SI,通信网络设备及器件,300698.SZ,万马科技,20170815,,Y
801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,300657.SZ,弘信电子,20170504,,Y
801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂,603676.SH,卫信康,20170712,,Y
801140.SI,轻工制造,801142.SI,家居用品,851437.SI,成品家居,603661.SH,恒林股份,20171108,,Y
801790.SI,非银金融,801193.SI,证券Ⅱ,851931.SI,证券Ⅲ,002945.SZ,华林证券,20181211,,Y
801080.SI,电子,801081.SI,半导体,850814.SI,数字芯片设计,688041.SH,海光信息,20220802,,Y
801790.SI,非银金融,801193.SI,证券Ⅱ,851931.SI,证券Ⅲ,002939.SZ,长城证券,20180918,,Y
801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,301366.SZ,一博科技,20220909,,Y
801890.SI,机械设备,801078.SI,自动化设备,850782.SI,工控设备,603583.SH,捷昌驱动,20180831,,Y
801210.SI,社会服务,801218.SI,专业服务,852182.SI,检测服务,301115.SZ,联检科技,20220812,,Y
801200.SI,商贸零售,801204.SI,专业连锁Ⅱ,852041.SI,专业连锁Ⅲ,300755.SZ,华致酒行,20181221,,Y
801730.SI,电力设备,801737.SI,电池,857372.SI,电池化学品,301152.SZ,天力锂能,20220812,,Y
801200.SI,商贸零售,801203.SI,一般零售,852031.SI,百货,600857.SH,宁波中百,20180713,,Y
801030.SI,基础化工,801034.SI,化学制品,850335.SI,涂料油墨,301209.SZ,联合化学,20220812,,Y
801750.SI,计算机,801104.SI,软件开发,851042.SI,横向通用软件,301270.SZ,汉仪股份,20220812,,Y
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,603081.SH,大丰实业,20220812,,Y
801770.SI,通信,801223.SI,通信服务,852213.SI,通信工程及服务,002929.SZ,润建股份,20180212,,Y
801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂,688247.SH,宣泰医药,20220812,,Y
801150.SI,医药生物,801153.SI,医疗器械,851533.SI,医疗耗材,688351.SH,微电生理,20220812,,Y
801170.SI,交通运输,801179.SI,铁路公路,851731.SI,高速公路,000755.SZ,山西高速,20181119,,Y
801180.SI,房地产,801181.SI,房地产开发,851811.SI,住宅开发,002314.SZ,南山控股,20180713,,Y
801080.SI,电子,801081.SI,半导体,850814.SI,数字芯片设计,688416.SH,恒烁股份,20220812,,Y
801230.SI,综合,801231.SI,综合Ⅱ,852311.SI,综合Ⅲ,600070.SH,*ST富润(退市),20180713,,Y
801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂,600812.SH,华北制药,20180713,,Y
801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂,600851.SH,海欣股份,20180619,,Y
801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,688439.SH,振华风光,20220812,,Y
801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,600500.SH,中化国际,20180713,,Y
801080.SI,电子,801081.SI,半导体,850818.SI,半导体设备,301369.SZ,联动科技,20220909,,Y
801790.SI,非银金融,801191.SI,多元金融,851925.SI,租赁,600901.SH,江苏金租,20180212,,Y
801150.SI,医药生物,801153.SI,医疗器械,851534.SI,体外诊断,002932.SZ,明德生物,20180706,,Y
801120.SI,食品饮料,801128.SI,休闲食品,851283.SI,熟食,603057.SH,紫燕食品,20220909,,Y
801160.SI,公用事业,801161.SI,电力,851611.SI,火力发电,002608.SZ,江苏国信,20180713,,Y
801890.SI,机械设备,801072.SI,通用设备,850731.SI,仪器仪表,300667.SZ,必创科技,20180713,,Y
801130.SI,纺织服饰,801131.SI,纺织制造,851316.SI,其他纺织,603055.SH,台华新材,20180917,,Y
801120.SI,食品饮料,801127.SI,饮料乳品,851271.SI,软饮料,603156.SH,养元饮品,20180129,,Y
801890.SI,机械设备,801072.SI,通用设备,850715.SI,制冷空调设备,603187.SH,海容冷链,20181128,,Y
801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,600760.SH,中航沈飞,20180713,,Y
801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,688132.SH,邦彦技术,20220909,,Y
801080.SI,电子,801081.SI,半导体,850814.SI,数字芯片设计,688252.SH,天德钰,20220909,,Y
801730.SI,电力设备,801737.SI,电池,857372.SI,电池化学品,688275.SH,万润新能,20220909,,Y
801030.SI,基础化工,801034.SI,化学制品,850335.SI,涂料油墨,300522.SZ,世名科技,20180713,,Y
801770.SI,通信,801102.SI,通信设备,851024.SI,通信网络设备及器件,688387.SH,信科移动-U,20220909,,Y
801740.SI,国防军工,801743.SI,地面兵装Ⅱ,857431.SI,地面兵装Ⅲ,300527.SZ,ST应急,20180713,,Y
801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂,002435.SZ,ST长康(退市),20180713,,Y
801730.SI,电力设备,801737.SI,电池,857373.SI,锂电专用设备,688392.SH,骄成超声,20220909,,Y
801970.SI,环保,801971.SI,环境治理,859713.SI,固废治理,601330.SH,绿色动力,20180528,,Y
801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂,300434.SZ,金石亚药,20180713,,Y
801890.SI,机械设备,801078.SI,自动化设备,850781.SI,机器人,920579.BJ,机科股份,20231130,,Y
801730.SI,电力设备,801737.SI,电池,857373.SI,锂电专用设备,920522.BJ,纳科诺尔,20231120,,Y
801030.SI,基础化工,801034.SI,化学制品,850337.SI,民爆制品,603977.SH,国泰集团,20180713,,Y
801730.SI,电力设备,801738.SI,电网设备,857321.SI,电网自动化设备,920375.BJ,派诺科技,20231214,,Y
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,920284.BJ,灵鸽科技,20231219,,Y
801790.SI,非银金融,801193.SI,证券Ⅱ,851931.SI,证券Ⅲ,002926.SZ,华西证券,20180129,,Y
801790.SI,非银金融,801193.SI,证券Ⅱ,851931.SI,证券Ⅲ,601162.SH,天风证券,20180918,,Y
801720.SI,建筑装饰,801724.SI,专业工程,857244.SI,其他专业工程,601068.SH,中铝国际,20180809,,Y
801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,002933.SZ,新兴装备,20180809,,Y
801180.SI,房地产,801181.SI,房地产开发,851811.SI,住宅开发,600692.SH,亚通股份,20180713,,Y
801890.SI,机械设备,801074.SI,专用设备,850725.SI,能源及重型设备,600262.SH,北方股份,20180713,,Y
801010.SI,农林牧渔,801015.SI,渔业,850122.SI,水产养殖,600275.SH,退市昌鱼(退市),20180713,,Y
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,001379.SZ,腾达科技,20231229,,Y
801970.SI,环保,801971.SI,环境治理,859713.SI,固废治理,601033.SH,永兴股份,20231229,,Y
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,600860.SH,京城股份,20180713,,Y
801080.SI,电子,801084.SI,光学光电子,850831.SI,面板,600552.SH,凯盛科技,20180713,,Y
801150.SI,医药生物,801155.SI,中药Ⅱ,851521.SI,中药Ⅲ,600566.SH,济川药业,20180713,,Y
801230.SI,综合,801231.SI,综合Ⅱ,852311.SI,综合Ⅲ,600620.SH,天宸股份,20180619,,Y
801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ,920130.BJ,立方控股,20231120,,Y
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,920679.BJ,前进科技,20231120,,Y
801160.SI,公用事业,801163.SI,燃气Ⅱ,851631.SI,燃气Ⅲ,000593.SZ,德龙汇能,20180619,,Y
801050.SI,有色金属,801051.SI,金属新材料,850521.SI,其他金属新材料,000633.SZ,合金投资,20180619,,Y
801110.SI,家用电器,801112.SI,黑色家电,851122.SI,其他黑色家电,000810.SZ,创维数字,20180420,,Y
801720.SI,建筑装饰,801724.SI,专业工程,857243.SI,国际工程,000018.SZ,神城A退(退市),20180713,,Y
801050.SI,有色金属,801055.SI,工业金属,850551.SI,铝,000933.SZ,神火股份,20180619,,Y
801010.SI,农林牧渔,801012.SI,农产品加工,850152.SI,粮油加工,000505.SZ,京粮控股,20180713,,Y
801210.SI,社会服务,801993.SI,旅游及景区,852131.SI,旅游综合,000524.SZ,岭南控股,20180713,,Y
801720.SI,建筑装饰,801721.SI,房屋建设Ⅱ,850623.SI,房屋建设Ⅲ,000628.SZ,高新发展,20180713,,Y
801120.SI,食品饮料,801127.SI,饮料乳品,851243.SI,乳品,600419.SH,天润乳业,20180713,,Y
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,601138.SH,工业富联,20180528,,Y
801890.SI,机械设备,801072.SI,通用设备,850716.SI,其他通用设备,920833.BJ,美心翼申,20231120,,Y
801140.SI,轻工制造,801142.SI,家居用品,851437.SI,成品家居,920132.BJ,泰鹏智能,20231120,,Y
801890.SI,机械设备,801072.SI,通用设备,850711.SI,机床工具,002943.SZ,宇晶股份,20181128,,Y
801730.SI,电力设备,801737.SI,电池,857371.SI,锂电池,300750.SZ,宁德时代,20180528,,Y
801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,002938.SZ,鹏鼎控股,20180918,,Y
801890.SI,机械设备,801072.SI,通用设备,850716.SI,其他通用设备,920570.BJ,坤博精工,20231120,,Y
801790.SI,非银金融,801194.SI,保险Ⅱ,851941.SI,保险Ⅲ,601319.SH,中国人保,20181030,,Y
801030.SI,基础化工,801034.SI,化学制品,850338.SI,纺织化学制品,603790.SH,雅运股份,20180831,,Y
801770.SI,通信,801102.SI,通信设备,851024.SI,通信网络设备及器件,301577.SZ,美信科技,20240112,,Y
801050.SI,有色金属,801051.SI,金属新材料,850522.SI,磁性材料,300748.SZ,金力永磁,20180918,,Y
801880.SI,汽车,801093.SI,汽车零部件,850923.SI,底盘与发动机系统,603121.SH,华培动力,20181128,,Y
801150.SI,医药生物,801153.SI,医疗器械,851532.SI,医疗设备,300753.SZ,爱朋医疗,20181128,,Y
801890.SI,机械设备,801078.SI,自动化设备,850784.SI,其他自动化设备,603082.SH,北自科技,20240112,,Y
801030.SI,基础化工,801034.SI,化学制品,850372.SI,聚氨酯,603192.SH,汇得科技,20180809,,Y
801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂,002940.SZ,昂利康,20181012,,Y
801770.SI,通信,801223.SI,通信服务,852213.SI,通信工程及服务,603220.SH,中贝通信,20181030,,Y
801170.SI,交通运输,801178.SI,物流,851786.SI,仓储物流,603713.SH,密尔克卫,20180706,,Y
801080.SI,电子,801084.SI,光学光电子,850833.SI,光学元件,603297.SH,永新光学,20180831,,Y
801050.SI,有色金属,801055.SI,工业金属,850551.SI,铝,603876.SH,鼎胜新材,20180403,,Y
801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,300739.SZ,明阳电路,20180129,,Y
801080.SI,电子,801084.SI,光学光电子,850832.SI,LED,300752.SZ,隆利科技,20181128,,Y
801730.SI,电力设备,801738.SI,电网设备,857382.SI,配电设备,002927.SZ,泰永长征,20180212,,Y
801160.SI,公用事业,801163.SI,燃气Ⅱ,851631.SI,燃气Ⅲ,603706.SH,东方环宇,20180706,,Y
801080.SI,电子,801085.SI,消费电子,850854.SI,消费电子零部件及组装,603629.SH,利通电子,20181221,,Y
801770.SI,通信,801102.SI,通信设备,851025.SI,通信线缆及配套,601869.SH,长飞光纤,20180706,,Y
801890.SI,机械设备,801074.SI,专用设备,850726.SI,印刷包装机械,001256.SZ,炜冈科技,20221121,,Y
801730.SI,电力设备,801737.SI,电池,857372.SI,电池化学品,001301.SZ,尚太科技,20221121,,Y
801030.SI,基础化工,801038.SI,农化制品,850333.SI,农药,002942.SZ,新农股份,20181030,,Y
801720.SI,建筑装饰,801723.SI,基础建设,857236.SI,基建市政工程,002941.SZ,新疆交建,20181030,,Y
801880.SI,汽车,801093.SI,汽车零部件,850923.SI,底盘与发动机系统,300694.SZ,蠡湖股份,20181012,,Y
801140.SI,轻工制造,801142.SI,家居用品,851438.SI,定制家居,300749.SZ,顶固集创,20180918,,Y
801980.SI,美容护理,801982.SI,化妆品,859822.SI,品牌化妆品,300740.SZ,水羊股份,20180129,,Y
801720.SI,建筑装饰,801724.SI,专业工程,857244.SI,其他专业工程,300986.SZ,志特新材,20220727,,Y
801160.SI,公用事业,801161.SI,电力,851616.SI,光伏发电,603105.SH,芯能科技,20180626,,Y
801890.SI,机械设备,801072.SI,通用设备,850751.SI,金属制品,002931.SZ,锋龙股份,20180403,,Y
801030.SI,基础化工,801036.SI,塑料,850353.SI,改性塑料,300644.SZ,南京聚隆,20180129,,Y
801150.SI,医药生物,801153.SI,医疗器械,851532.SI,医疗设备,300760.SZ,迈瑞医疗,20180919,,Y
801150.SI,医药生物,801153.SI,医疗器械,851533.SI,医疗耗材,603301.SH,振德医疗,20180403,,Y
801080.SI,电子,801084.SI,光学光电子,850831.SI,面板,603773.SH,沃格光电,20180403,,Y
801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,603516.SH,淳中科技,20180129,,Y
801890.SI,机械设备,801072.SI,通用设备,850716.SI,其他通用设备,301311.SZ,昆船智能,20221121,,Y
801730.SI,电力设备,801738.SI,电网设备,857344.SI,线缆部件及其他,603897.SH,长城科技,20180403,,Y
801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,301391.SZ,卡莱特,20221121,,Y
801880.SI,汽车,801093.SI,汽车零部件,850923.SI,底盘与发动机系统,603596.SH,伯特利,20180403,,Y
801790.SI,非银金融,801193.SI,证券Ⅱ,851931.SI,证券Ⅲ,601136.SH,首创证券,20221121,,Y
801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,688084.SH,晶品特装,20221121,,Y
801140.SI,轻工制造,801143.SI,造纸,851413.SI,特种纸,603733.SH,仙鹤股份,20180403,,Y
801170.SI,交通运输,801178.SI,物流,851785.SI,跨境物流,603871.SH,嘉友国际,20180129,,Y
801780.SI,银行,801784.SI,城商行Ⅱ,857841.SI,城商行Ⅲ,601577.SH,长沙银行,20180831,,Y
801150.SI,医药生物,801152.SI,生物制品,851524.SI,其他生物制品,603590.SH,康辰药业,20180809,,Y
801780.SI,银行,801784.SI,城商行Ⅱ,857841.SI,城商行Ⅲ,002936.SZ,郑州银行,20180831,,Y
801980.SI,美容护理,801981.SI,个护用品,859812.SI,洗护用品,603059.SH,倍加洁,20180212,,Y
801770.SI,通信,801102.SI,通信设备,851025.SI,通信线缆及配套,688143.SH,长盈通,20221121,,Y
801750.SI,计算机,801103.SI,IT服务Ⅱ,852226.SI,IT服务Ⅲ,300674.SZ,宇信科技,20181030,,Y
801780.SI,银行,801785.SI,农商行Ⅱ,857851.SI,农商行Ⅲ,601860.SH,紫金银行,20181128,,Y
801780.SI,银行,801784.SI,城商行Ⅱ,857841.SI,城商行Ⅲ,002948.SZ,青岛银行,20181211,,Y
801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,603712.SH,七一二,20180212,,Y
801750.SI,计算机,801101.SI,计算机设备,850702.SI,安防设备,688489.SH,三未信安,20221121,,Y
801210.SI,社会服务,801993.SI,旅游及景区,852131.SI,旅游综合,600555.SH,退市海创(退市),20180713,,Y
801780.SI,银行,801785.SI,农商行Ⅱ,857851.SI,农商行Ⅲ,002958.SZ,青农商行,20190218,,Y
801140.SI,轻工制造,801141.SI,包装印刷,851423.SI,金属包装,002969.SZ,嘉美包装,20191114,,Y
801150.SI,医药生物,801155.SI,中药Ⅱ,851521.SI,中药Ⅲ,002728.SZ,特一药业,20190724,,Y
801730.SI,电力设备,801731.SI,电机Ⅱ,850741.SI,电机Ⅲ,603489.SH,八方股份,20190927,,Y
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,300803.SZ,指南针,20191101,,Y
801960.SI,石油石化,801962.SI,油服工程,859621.SI,油田服务,600968.SH,海油发展,20190614,,Y
801150.SI,医药生物,801153.SI,医疗器械,851533.SI,医疗耗材,688366.SH,昊海生科,20191021,,Y
801890.SI,机械设备,801072.SI,通用设备,850715.SI,制冷空调设备,603277.SH,银都股份,20190724,,Y
801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,002970.SZ,锐明技术,20191129,,Y
801790.SI,非银金融,801191.SI,多元金融,851923.SI,期货,002961.SZ,瑞达期货,20190822,,Y
801030.SI,基础化工,801033.SI,化学原料,850322.SI,氯碱,600319.SH,亚星化学,20190724,,Y
801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,000697.SZ,ST炼石,20190724,,Y
801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂,000766.SZ,通化金马,20190724,,Y
801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,600165.SH,ST宁科,20190724,,Y
801150.SI,医药生物,801151.SI,化学制药,851512.SI,化学制剂,000597.SZ,东北制药,20190724,,Y
801710.SI,建筑材料,801711.SI,水泥,857111.SI,水泥制造,601992.SH,金隅集团,20190724,,Y
801010.SI,农林牧渔,801017.SI,养殖业,850173.SI,肉鸡养殖,300761.SZ,立华股份,20190218,,Y
801080.SI,电子,801081.SI,半导体,850813.SI,半导体材料,300706.SZ,阿石创,20190724,,Y
801080.SI,电子,801081.SI,半导体,850812.SI,分立器件,603290.SH,斯达半导,20200114,,Y
801970.SI,环保,801971.SI,环境治理,859713.SI,固废治理,300815.SZ,玉禾田,20200108,,Y
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,300830.SZ,金现代,20200416,,Y
801050.SI,有色金属,801055.SI,工业金属,850552.SI,铜,601609.SH,金田股份,20200408,,Y
801150.SI,医药生物,801153.SI,医疗器械,851532.SI,医疗设备,300869.SZ,康泰医学,20200804,,Y
801880.SI,汽车,801093.SI,汽车零部件,850923.SI,底盘与发动机系统,603950.SH,长源东谷,20200416,,Y
801110.SI,家用电器,801116.SI,家电零部件Ⅱ,851161.SI,家电零部件Ⅲ,601956.SH,东贝集团,20201225,,Y
801140.SI,轻工制造,801145.SI,文娱用品,851452.SI,娱乐用品,605299.SH,舒华体育,20201201,,Y
801780.SI,银行,801784.SI,城商行Ⅱ,857841.SI,城商行Ⅲ,601187.SH,厦门银行,20200914,,Y
801890.SI,机械设备,801074.SI,专用设备,850727.SI,其他专用设备,300823.SZ,建科智能,20200310,,Y
801880.SI,汽车,801093.SI,汽车零部件,850925.SI,其他汽车零部件,300912.SZ,凯龙高科,20201125,,Y
801730.SI,电力设备,801735.SI,光伏设备,857354.SI,光伏辅材,603212.SH,赛伍技术,20200416,,Y
801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,300845.SZ,捷安高科,20200618,,Y
801200.SI,商贸零售,801206.SI,互联网电商,852063.SI,电商服务,003010.SZ,若羽臣,20200914,,Y
801080.SI,电子,801081.SI,半导体,850815.SI,模拟芯片设计,688508.SH,芯朋微,20200706,,Y
801030.SI,基础化工,801037.SI,橡胶,850363.SI,炭黑,605183.SH,确成股份,20201125,,Y
